SYMBOL,SERIES,DATE,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,NO_OF_TRADES,DELIV_QTY,DELIV_PER
WELCORP, EQ, 29-Nov-2022,246.8,248.35,252.0,241.1,246.1,245.45,246.55,1145410,16586, 427092, 37.29
WELENT, EQ, 29-Nov-2022,156.25,157.3,159.3,152.15,154.65,154.35,155.92,708836,9336, 392460, 55.37
WELSPUNIND, EQ, 29-Nov-2022,80.45,80.9,84.0,80.6,82.45,82.35,82.9,3441177,16225, 1101959, 32.02
WHIRLPOOL, EQ, 29-Nov-2022,1519.7,1527.3,1532.2,1511.05,1525.5,1526.05,1522.92,70481,7077, 36683, 52.05
WIPRO, EQ, 29-Nov-2022,405.65,403.0,408.9,402.9,404.0,405.15,406.45,4551301,69243, 1928925, 42.38
WOCKPHARMA, EQ, 29-Nov-2022,238.8,239.55,239.65,236.5,237.8,237.8,237.91,254576,6050, 91197, 35.82
WSTCSTPAPR, EQ, 29-Nov-2022,583.95,590.0,593.5,573.85,580.5,578.4,580.12,374545,18196, 163375, 43.62
YESBANK, EQ, 29-Nov-2022,17.15,17.2,17.3,17.0,17.0,17.05,17.15,64478352,47105, 24594678, 38.14
ZEEL, EQ, 29-Nov-2022,260.5,259.0,262.7,258.4,260.95,261.9,261.32,5505725,39384, 2810379, 51.04
ZENSARTECH, EQ, 29-Nov-2022,220.6,220.5,225.0,219.0,221.65,222.1,222.61,852334,12045, 366975, 43.06
ZYDUSWELL, EQ, 29-Nov-2022,1579.45,1589.0,1589.0,1566.05,1580.0,1575.3,1574.65,54021,7500, 44253, 81.92
